song_id,mean_arousal,mean_valence,norm_arousal,norm_valence,emotion
451,4.9,4.4,-0.02941176470588236,-0.1384615384615384,Undefined
452,5.6,6.8,0.17647058823529393,0.5999999999999999,Peaceful
453,4.6,5.6,-0.11764705882352966,0.23076923076923062,Undefined
454,5.0,4.8,-1.1102230246251565e-16,-0.015384615384615441,Undefined
455,5.4,5.7,0.11764705882352944,0.2615384615384615,Undefined
456,6.1,2.3,0.32352941176470584,-0.7846153846153847,Calm
458,3.4,5.0,-0.47058823529411775,0.04615384615384621,Undefined
459,6.3,6.1,0.38235294117647034,0.3846153846153846,Undefined
460,3.8,3.8,-0.3529411764705884,-0.32307692307692315,Undefined
461,4.8,4.4,-0.05882352941176483,-0.1384615384615384,Undefined
462,5.8,4.6,0.23529411764705843,-0.0769230769230771,Undefined
463,5.0,5.7,-1.1102230246251565e-16,0.2615384615384615,Undefined
464,5.1,5.6,0.029411764705882026,0.23076923076923062,Undefined
466,6.6,5.9,0.47058823529411753,0.32307692307692326,Undefined
467,5.7,6.8,0.20588235294117618,0.5999999999999999,Peaceful
468,3.6,3.4,-0.41176470588235303,-0.44615384615384623,Undefined
469,5.1,5.3,0.029411764705882026,0.1384615384615384,Undefined
472,6.5,5.2,0.4411764705882353,0.10769230769230775,Undefined
473,7.1,5.5,0.6176470588235292,0.19999999999999996,Energetic
475,5.6,5.0,0.17647058823529393,0.04615384615384621,Undefined
477,7.1,7.2,0.6176470588235292,0.723076923076923,Happy
478,2.8,3.2,-0.6470588235294119,-0.5076923076923077,Sad
479,4.5,5.7,-0.1470588235294119,0.2615384615384615,Undefined
480,2.7,4.1,-0.6764705882352942,-0.23076923076923095,Relaxed
481,3.4,4.7,-0.47058823529411775,-0.0461538461538461,Undefined
482,1.9,3.5,-0.911764705882353,-0.41538461538461546,Relaxed
484,6.4,6.5,0.41176470588235303,0.5076923076923079,Peaceful
485,2.6,3.7,-0.7058823529411765,-0.3538461538461538,Relaxed
486,6.2,5.7,0.3529411764705881,0.2615384615384615,Undefined
487,4.5,5.3,-0.1470588235294119,0.1384615384615384,Undefined
488,1.6,3.4,-1.0,-0.44615384615384623,Relaxed
489,4.6,5.2,-0.11764705882352966,0.10769230769230775,Undefined
490,3.9,3.7,-0.32352941176470595,-0.3538461538461538,Undefined
492,4.4,4.8,-0.17647058823529416,-0.015384615384615441,Undefined
493,3.7,4.9,-0.3823529411764707,0.015384615384615552,Undefined
494,3.7,4.1,-0.3823529411764707,-0.23076923076923095,Undefined
496,4.7,5.9,-0.08823529411764708,0.32307692307692326,Undefined
497,6.2,5.7,0.3529411764705881,0.2615384615384615,Undefined
498,2.9,2.8,-0.6176470588235294,-0.6307692307692309,Sad
499,3.6,3.6,-0.41176470588235303,-0.3846153846153846,Undefined
500,6.0,5.2,0.2941176470588236,0.10769230769230775,Undefined
501,2.5,4.4,-0.7352941176470589,-0.1384615384615384,Relaxed
502,4.8,4.6,-0.05882352941176483,-0.0769230769230771,Undefined
503,5.8,6.4,0.23529411764705843,0.4769230769230772,Undefined
504,4.8,4.0,-0.05882352941176483,-0.2615384615384616,Undefined
506,2.9,4.1,-0.6176470588235294,-0.23076923076923095,Relaxed
507,4.9,4.8,-0.02941176470588236,-0.015384615384615441,Undefined
512,5.1,5.4,0.029411764705882026,0.1692307692307693,Undefined
513,3.1,4.2,-0.5588235294117647,-0.19999999999999996,Relaxed
514,4.3,5.8,-0.20588235294117663,0.29230769230769216,Undefined
515,3.8,3.4,-0.3529411764705884,-0.44615384615384623,Undefined
518,4.1,3.4,-0.26470588235294135,-0.44615384615384623,Undefined
519,6.8,5.3,0.529411764705882,0.1384615384615384,Energetic
520,4.0,5.5,-0.2941176470588236,0.19999999999999996,Undefined
521,3.8,4.6,-0.3529411764705884,-0.0769230769230771,Undefined
522,3.5,2.7,-0.4411764705882354,-0.6615384615384615,Calm
523,5.1,5.9,0.029411764705882026,0.32307692307692326,Undefined
524,3.3,4.0,-0.5000000000000001,-0.2615384615384616,Relaxed
525,4.3,4.8,-0.20588235294117663,-0.015384615384615441,Undefined
527,4.0,5.7,-0.2941176470588236,0.2615384615384615,Undefined
529,4.7,5.8,-0.08823529411764708,0.29230769230769216,Undefined
530,3.3,3.5,-0.5000000000000001,-0.41538461538461546,Relaxed
535,6.1,6.5,0.32352941176470584,0.5076923076923079,Peaceful
536,5.1,4.5,0.029411764705882026,-0.10769230769230775,Undefined
537,5.0,2.6,-1.1102230246251565e-16,-0.6923076923076923,Calm
540,4.1,4.4,-0.26470588235294135,-0.1384615384615384,Undefined
544,4.8,4.5,-0.05882352941176483,-0.10769230769230775,Undefined
547,3.4,4.8,-0.47058823529411775,-0.015384615384615441,Undefined
550,4.2,5.9,-0.23529411764705888,0.32307692307692326,Undefined
551,3.2,4.0,-0.5294117647058824,-0.2615384615384616,Relaxed
554,2.8,5.0,-0.6470588235294119,0.04615384615384621,Relaxed
555,5.2,4.8,0.05882352941176472,-0.015384615384615441,Undefined
556,5.6,6.1,0.17647058823529393,0.3846153846153846,Undefined
558,2.8,3.2,-0.6470588235294119,-0.5076923076923077,Sad
560,2.9,4.6,-0.6176470588235294,-0.0769230769230771,Relaxed
561,6.9,7.0,0.5588235294117647,0.6615384615384616,Happy
564,4.7,4.9,-0.08823529411764708,0.015384615384615552,Undefined
565,3.1,3.0,-0.5588235294117647,-0.5692307692307692,Sad
568,5.4,3.1,0.11764705882352944,-0.5384615384615384,Calm
574,4.5,4.8,-0.1470588235294119,-0.015384615384615441,Undefined
577,5.6,5.5,0.17647058823529393,0.19999999999999996,Undefined
579,3.1,3.2,-0.5588235294117647,-0.5076923076923077,Sad
580,2.4,4.4,-0.7647058823529412,-0.1384615384615384,Relaxed
581,5.3,6.0,0.08823529411764697,0.3538461538461539,Undefined
582,3.1,4.9,-0.5588235294117647,0.015384615384615552,Relaxed
584,2.5,2.4,-0.7352941176470589,-0.7538461538461538,Sad
585,4.0,4.2,-0.2941176470588236,-0.19999999999999996,Undefined
586,5.2,5.9,0.05882352941176472,0.32307692307692326,Undefined
591,5.7,6.2,0.20588235294117618,0.41538461538461524,Undefined
592,5.4545,5.0909,0.13367647058823517,0.07412307692307696,Undefined
594,4.2,3.1,-0.23529411764705888,-0.5384615384615384,Calm
597,4.8,6.4,-0.05882352941176483,0.4769230769230772,Undefined
598,4.0,5.6,-0.2941176470588236,0.23076923076923062,Undefined
600,3.5,4.0,-0.4411764705882354,-0.2615384615384616,Undefined
605,4.4,6.0,-0.17647058823529416,0.3538461538461539,Undefined
606,4.1,5.6,-0.26470588235294135,0.23076923076923062,Undefined
607,4.4,6.1,-0.17647058823529416,0.3846153846153846,Undefined
608,2.9,3.8,-0.6176470588235294,-0.32307692307692315,Relaxed
609,4.9,5.5,-0.02941176470588236,0.19999999999999996,Undefined
610,6.3,6.5,0.38235294117647034,0.5076923076923079,Peaceful
611,5.1,4.8,0.029411764705882026,-0.015384615384615441,Undefined
612,5.6,6.6,0.17647058823529393,0.5384615384615385,Peaceful
613,5.2,6.8,0.05882352941176472,0.5999999999999999,Peaceful
614,4.3,3.7,-0.20588235294117663,-0.3538461538461538,Undefined
615,3.2,5.0,-0.5294117647058824,0.04615384615384621,Relaxed
616,3.5,5.0,-0.4411764705882354,0.04615384615384621,Undefined
617,6.5,3.0,0.4411764705882353,-0.5692307692307692,Calm
620,5.8,4.4,0.23529411764705843,-0.1384615384615384,Undefined
621,2.9,4.4,-0.6176470588235294,-0.1384615384615384,Relaxed
622,4.5,5.0,-0.1470588235294119,0.04615384615384621,Undefined
623,3.8,5.9,-0.3529411764705884,0.32307692307692326,Undefined
625,3.1,4.4,-0.5588235294117647,-0.1384615384615384,Relaxed
628,4.9,6.8,-0.02941176470588236,0.5999999999999999,Peaceful
629,7.4,7.6,0.7058823529411764,0.8461538461538463,Happy
631,7.6,3.1,0.7647058823529409,-0.5384615384615384,Excited
632,4.2,5.4,-0.23529411764705888,0.1692307692307693,Undefined
634,4.7,5.8,-0.08823529411764708,0.29230769230769216,Undefined
635,6.6,7.6,0.47058823529411753,0.8461538461538463,Peaceful
637,2.2,3.6,-0.8235294117647058,-0.3846153846153846,Relaxed
638,3.2,4.4,-0.5294117647058824,-0.1384615384615384,Relaxed
639,6.1,6.3,0.32352941176470584,0.4461538461538459,Undefined
640,7.6,7.8,0.7647058823529409,0.9076923076923076,Happy
643,3.5,4.2,-0.4411764705882354,-0.19999999999999996,Undefined
644,4.3,5.6,-0.20588235294117663,0.23076923076923062,Undefined
645,4.6,5.7,-0.11764705882352966,0.2615384615384615,Undefined
646,3.1,3.8,-0.5588235294117647,-0.32307692307692315,Relaxed
647,3.0,5.8,-0.5882352941176472,0.29230769230769216,Relaxed
648,5.1,6.8,0.029411764705882026,0.5999999999999999,Peaceful
649,6.2,6.7,0.3529411764705881,0.5692307692307692,Peaceful
650,6.0,4.2,0.2941176470588236,-0.19999999999999996,Undefined
651,6.4,7.1,0.41176470588235303,0.6923076923076923,Peaceful
652,2.7778,4.1111,-0.6535882352941177,-0.22735384615384602,Relaxed
653,5.3,6.5,0.08823529411764697,0.5076923076923079,Peaceful
654,5.1,4.4,0.029411764705882026,-0.1384615384615384,Undefined
656,2.6,4.1,-0.7058823529411765,-0.23076923076923095,Relaxed
657,5.1,5.6,0.029411764705882026,0.23076923076923062,Undefined
658,4.4,5.7,-0.17647058823529416,0.2615384615384615,Undefined
660,2.1,2.8,-0.8529411764705883,-0.6307692307692309,Sad
661,2.2,2.8,-0.8235294117647058,-0.6307692307692309,Sad
662,5.9,5.1,0.26470588235294135,0.07692307692307687,Undefined
663,3.3,4.3,-0.5000000000000001,-0.1692307692307693,Relaxed
664,7.0,6.6,0.588235294117647,0.5384615384615385,Happy
665,5.7,6.2,0.20588235294117618,0.41538461538461524,Undefined
666,5.3,5.0,0.08823529411764697,0.04615384615384621,Undefined
667,4.2,4.9,-0.23529411764705888,0.015384615384615552,Undefined
668,5.0,5.3,-1.1102230246251565e-16,0.1384615384615384,Undefined
671,3.1,3.7,-0.5588235294117647,-0.3538461538461538,Relaxed
672,4.4,6.3,-0.17647058823529416,0.4461538461538459,Undefined
673,6.6,6.7,0.47058823529411753,0.5692307692307692,Peaceful
674,6.8,7.4,0.529411764705882,0.7846153846153849,Happy
675,5.1,5.8,0.029411764705882026,0.29230769230769216,Undefined
676,6.6,6.6,0.47058823529411753,0.5384615384615385,Peaceful
677,6.5,5.3,0.4411764705882353,0.1384615384615384,Undefined
681,4.9,6.6,-0.02941176470588236,0.5384615384615385,Peaceful
682,4.8,6.0,-0.05882352941176483,0.3538461538461539,Undefined
684,4.3,4.9,-0.20588235294117663,0.015384615384615552,Undefined
685,4.5,3.6,-0.1470588235294119,-0.3846153846153846,Undefined
686,3.4,5.5,-0.47058823529411775,0.19999999999999996,Undefined
687,7.3,7.4,0.6764705882352937,0.7846153846153849,Happy
688,4.3,5.0,-0.20588235294117663,0.04615384615384621,Undefined
689,3.8,4.6,-0.3529411764705884,-0.0769230769230771,Undefined
690,2.4,4.4,-0.7647058823529412,-0.1384615384615384,Relaxed
691,5.0,3.7,-1.1102230246251565e-16,-0.3538461538461538,Undefined
692,6.9,6.1,0.5588235294117647,0.3846153846153846,Energetic
693,6.2,5.3,0.3529411764705881,0.1384615384615384,Undefined
695,5.9,6.2,0.26470588235294135,0.41538461538461524,Undefined
696,5.3,5.8,0.08823529411764697,0.29230769230769216,Undefined
697,4.8,5.8,-0.05882352941176483,0.29230769230769216,Undefined
698,3.9,3.7,-0.32352941176470595,-0.3538461538461538,Undefined
699,3.7,4.5,-0.3823529411764707,-0.10769230769230775,Undefined
700,4.8,5.6,-0.05882352941176483,0.23076923076923062,Undefined
702,7.5,3.3,0.7352941176470587,-0.476923076923077,Energetic
703,5.1,6.0,0.029411764705882026,0.3538461538461539,Undefined
704,4.1,4.2,-0.26470588235294135,-0.19999999999999996,Undefined
706,5.5,6.0,0.1470588235294117,0.3538461538461539,Undefined
707,3.2,3.1,-0.5294117647058824,-0.5384615384615384,Sad
708,3.2,3.2,-0.5294117647058824,-0.5076923076923077,Sad
709,5.8,5.0,0.23529411764705843,0.04615384615384621,Undefined
710,5.4,5.1,0.11764705882352944,0.07692307692307687,Undefined
711,2.9,3.1,-0.6176470588235294,-0.5384615384615384,Sad
712,3.4,5.3,-0.47058823529411775,0.1384615384615384,Undefined
713,4.9,6.3,-0.02941176470588236,0.4461538461538459,Undefined
714,4.4,4.8,-0.17647058823529416,-0.015384615384615441,Undefined
715,2.9,4.3,-0.6176470588235294,-0.1692307692307693,Relaxed
717,4.5,4.9,-0.1470588235294119,0.015384615384615552,Undefined
718,5.9,6.5,0.26470588235294135,0.5076923076923079,Peaceful
719,7.1,7.2,0.6176470588235292,0.723076923076923,Happy
721,5.7,5.5,0.20588235294117618,0.19999999999999996,Undefined
722,5.7,7.0,0.20588235294117618,0.6615384615384616,Peaceful
723,6.5,7.2,0.4411764705882353,0.723076923076923,Peaceful
724,6.0,6.1,0.2941176470588236,0.3846153846153846,Undefined
725,5.1,5.1,0.029411764705882026,0.07692307692307687,Undefined
726,7.0,3.6,0.588235294117647,-0.3846153846153846,Energetic
727,4.3,4.5,-0.20588235294117663,-0.10769230769230775,Undefined
728,6.9,7.5,0.5588235294117647,0.8153846153846156,Happy
729,6.4,3.5,0.41176470588235303,-0.41538461538461546,Undefined
730,3.7,4.5,-0.3823529411764707,-0.10769230769230775,Undefined
731,7.3,5.8,0.6764705882352937,0.29230769230769216,Energetic
732,5.6,6.3,0.17647058823529393,0.4461538461538459,Undefined
733,4.3,5.0,-0.20588235294117663,0.04615384615384621,Undefined
734,5.7,6.3,0.20588235294117618,0.4461538461538459,Undefined
735,4.3,4.9,-0.20588235294117663,0.015384615384615552,Undefined
736,2.7,3.7,-0.6764705882352942,-0.3538461538461538,Relaxed
737,4.1,4.9,-0.26470588235294135,0.015384615384615552,Undefined
738,5.5,6.2,0.1470588235294117,0.41538461538461524,Undefined
739,6.2,6.9,0.3529411764705881,0.630769230769231,Peaceful
740,3.7,4.0,-0.3823529411764707,-0.2615384615384616,Undefined
741,4.6,4.4,-0.11764705882352966,-0.1384615384615384,Undefined
742,6.1,6.5,0.32352941176470584,0.5076923076923079,Peaceful
743,3.1,5.0,-0.5588235294117647,0.04615384615384621,Relaxed
744,6.1,5.5,0.32352941176470584,0.19999999999999996,Undefined
745,4.2,1.6,-0.23529411764705888,-1.0,Calm
746,3.7,4.6,-0.3823529411764707,-0.0769230769230771,Undefined
747,3.6,4.9,-0.41176470588235303,0.015384615384615552,Undefined
748,5.1,4.4,0.029411764705882026,-0.1384615384615384,Undefined
749,4.2,4.9,-0.23529411764705888,0.015384615384615552,Undefined
750,5.3,5.7,0.08823529411764697,0.2615384615384615,Undefined
756,5.9,6.8,0.26470588235294135,0.5999999999999999,Peaceful
757,6.0,6.1,0.2941176470588236,0.3846153846153846,Undefined
758,4.8,5.9,-0.05882352941176483,0.32307692307692326,Undefined
759,6.7,5.9,0.4999999999999998,0.32307692307692326,Undefined
763,3.5,5.5,-0.4411764705882354,0.19999999999999996,Undefined
764,6.3,7.5,0.38235294117647034,0.8153846153846156,Peaceful
767,5.2,6.5,0.05882352941176472,0.5076923076923079,Peaceful
769,6.2,5.0,0.3529411764705881,0.04615384615384621,Undefined
773,4.5,4.7,-0.1470588235294119,-0.0461538461538461,Undefined
775,3.7,4.4,-0.3823529411764707,-0.1384615384615384,Undefined
776,3.5,4.5,-0.4411764705882354,-0.10769230769230775,Undefined
777,6.2,5.1,0.3529411764705881,0.07692307692307687,Undefined
779,2.8,5.3,-0.6470588235294119,0.1384615384615384,Relaxed
780,5.8,6.2,0.23529411764705843,0.41538461538461524,Undefined
781,4.9,6.3,-0.02941176470588236,0.4461538461538459,Undefined
782,7.2,4.7,0.6470588235294115,-0.0461538461538461,Energetic
784,4.7,5.7,-0.08823529411764708,0.2615384615384615,Undefined
787,6.1,6.3,0.32352941176470584,0.4461538461538459,Undefined
789,3.9,5.2,-0.32352941176470595,0.10769230769230775,Undefined
790,7.2,5.4,0.6470588235294115,0.1692307692307693,Energetic
791,2.7,4.6,-0.6764705882352942,-0.0769230769230771,Relaxed
794,2.5,4.2,-0.7352941176470589,-0.19999999999999996,Relaxed
795,2.2,3.5,-0.8235294117647058,-0.41538461538461546,Relaxed
796,5.2,5.1,0.05882352941176472,0.07692307692307687,Undefined
797,4.9,5.4,-0.02941176470588236,0.1692307692307693,Undefined
798,6.5,5.9,0.4411764705882353,0.32307692307692326,Undefined
799,4.1,5.6,-0.26470588235294135,0.23076923076923062,Undefined
800,4.5,4.5,-0.1470588235294119,-0.10769230769230775,Undefined
801,3.3,3.5,-0.5000000000000001,-0.41538461538461546,Relaxed
804,6.9,6.8,0.5588235294117647,0.5999999999999999,Happy
805,2.2,3.5,-0.8235294117647058,-0.41538461538461546,Relaxed
806,6.4,6.6,0.41176470588235303,0.5384615384615385,Peaceful
807,4.8,6.5,-0.05882352941176483,0.5076923076923079,Peaceful
808,3.1,4.3,-0.5588235294117647,-0.1692307692307693,Relaxed
810,6.5,6.6,0.4411764705882353,0.5384615384615385,Peaceful
811,4.1,4.9,-0.26470588235294135,0.015384615384615552,Undefined
813,6.2,6.7,0.3529411764705881,0.5692307692307692,Peaceful
814,6.1,5.3,0.32352941176470584,0.1384615384615384,Undefined
815,5.5,5.9,0.1470588235294117,0.32307692307692326,Undefined
818,5.9,6.8,0.26470588235294135,0.5999999999999999,Peaceful
819,4.0,5.7,-0.2941176470588236,0.2615384615384615,Undefined
820,6.4,6.4,0.41176470588235303,0.4769230769230772,Undefined
823,4.8,4.8,-0.05882352941176483,-0.015384615384615441,Undefined
824,7.2,7.0,0.6470588235294115,0.6615384615384616,Happy
825,4.1,5.7,-0.26470588235294135,0.2615384615384615,Undefined
826,4.0,4.7,-0.2941176470588236,-0.0461538461538461,Undefined
829,2.3,4.5,-0.7941176470588236,-0.10769230769230775,Relaxed
830,5.3,5.9,0.08823529411764697,0.32307692307692326,Undefined
831,5.2,6.2,0.05882352941176472,0.41538461538461524,Undefined
833,5.0,5.8,-1.1102230246251565e-16,0.29230769230769216,Undefined
834,4.7,4.3,-0.08823529411764708,-0.1692307692307693,Undefined
836,7.1,5.7,0.6176470588235292,0.2615384615384615,Energetic
839,5.7,4.4,0.20588235294117618,-0.1384615384615384,Undefined
841,4.2,4.7,-0.23529411764705888,-0.0461538461538461,Undefined
844,3.8,3.4,-0.3529411764705884,-0.44615384615384623,Undefined
845,5.1,4.0,0.029411764705882026,-0.2615384615384616,Undefined
846,6.0,5.5,0.2941176470588236,0.19999999999999996,Undefined
848,2.2,2.7,-0.8235294117647058,-0.6615384615384615,Sad
850,3.3333,2.7778,-0.49020588235294127,-0.6376,Calm
851,5.0,4.4,-1.1102230246251565e-16,-0.1384615384615384,Undefined
852,4.5,4.7,-0.1470588235294119,-0.0461538461538461,Undefined
854,2.9,3.8,-0.6176470588235294,-0.32307692307692315,Relaxed
855,2.9,4.5,-0.6176470588235294,-0.10769230769230775,Relaxed
856,6.7,5.6,0.4999999999999998,0.23076923076923062,Undefined
857,4.9,5.3,-0.02941176470588236,0.1384615384615384,Undefined
858,4.4,4.5,-0.17647058823529416,-0.10769230769230775,Undefined
859,3.6,5.1,-0.41176470588235303,0.07692307692307687,Undefined
860,6.6,6.7,0.47058823529411753,0.5692307692307692,Peaceful
863,6.4,7.0,0.41176470588235303,0.6615384615384616,Peaceful
864,5.7,5.9,0.20588235294117618,0.32307692307692326,Undefined
865,2.8,4.6,-0.6470588235294119,-0.0769230769230771,Relaxed
866,5.8,5.1,0.23529411764705843,0.07692307692307687,Undefined
867,5.8,6.5,0.23529411764705843,0.5076923076923079,Peaceful
869,2.6,4.1,-0.7058823529411765,-0.23076923076923095,Relaxed
871,6.4,6.0,0.41176470588235303,0.3538461538461539,Undefined
872,3.4,5.5,-0.47058823529411775,0.19999999999999996,Undefined
873,6.8,7.0,0.529411764705882,0.6615384615384616,Happy
874,6.3,4.4,0.38235294117647034,-0.1384615384615384,Undefined
876,6.3,6.7,0.38235294117647034,0.5692307692307692,Peaceful
879,5.6,6.0,0.17647058823529393,0.3538461538461539,Undefined
880,4.9,3.8,-0.02941176470588236,-0.32307692307692315,Undefined
882,5.3,5.2,0.08823529411764697,0.10769230769230775,Undefined
884,5.5,5.0,0.1470588235294117,0.04615384615384621,Undefined
886,5.9,5.4,0.26470588235294135,0.1692307692307693,Undefined
887,5.1,5.6,0.029411764705882026,0.23076923076923062,Undefined
889,6.9,7.2,0.5588235294117647,0.723076923076923,Happy
890,3.6,4.7,-0.41176470588235303,-0.0461538461538461,Undefined
891,3.4,5.5,-0.47058823529411775,0.19999999999999996,Undefined
892,3.9,2.9,-0.32352941176470595,-0.6000000000000001,Calm
893,7.3,3.3,0.6764705882352937,-0.476923076923077,Energetic
897,4.9,4.3,-0.02941176470588236,-0.1692307692307693,Undefined
898,6.4,5.5,0.41176470588235303,0.19999999999999996,Undefined
899,5.3,6.3,0.08823529411764697,0.4461538461538459,Undefined
902,7.0,3.3,0.588235294117647,-0.476923076923077,Energetic
903,5.9,5.6,0.26470588235294135,0.23076923076923062,Undefined
904,5.7,4.2,0.20588235294117618,-0.19999999999999996,Undefined
908,5.5,4.9,0.1470588235294117,0.015384615384615552,Undefined
909,6.0,5.5,0.2941176470588236,0.19999999999999996,Undefined
910,7.0,6.6,0.588235294117647,0.5384615384615385,Happy
911,7.1,4.0,0.6176470588235292,-0.2615384615384616,Energetic
913,4.8,3.3,-0.05882352941176483,-0.476923076923077,Undefined
915,5.0,5.2,-1.1102230246251565e-16,0.10769230769230775,Undefined
921,5.9,6.1,0.26470588235294135,0.3846153846153846,Undefined
924,5.4,6.2,0.11764705882352944,0.41538461538461524,Undefined
925,4.9,5.7,-0.02941176470588236,0.2615384615384615,Undefined
926,4.0,5.5,-0.2941176470588236,0.19999999999999996,Undefined
928,5.0,4.0,-1.1102230246251565e-16,-0.2615384615384616,Undefined
931,6.3,6.5,0.38235294117647034,0.5076923076923079,Peaceful
932,4.5,4.9,-0.1470588235294119,0.015384615384615552,Undefined
934,6.2,6.4,0.3529411764705881,0.4769230769230772,Undefined
936,5.4,4.7,0.11764705882352944,-0.0461538461538461,Undefined
938,7.3,4.2,0.6764705882352937,-0.19999999999999996,Energetic
939,6.2,2.7,0.3529411764705881,-0.6615384615384615,Calm
941,7.2,5.9,0.6470588235294115,0.32307692307692326,Energetic
942,4.8,4.1,-0.05882352941176483,-0.23076923076923095,Undefined
944,7.1,6.5,0.6176470588235292,0.5076923076923079,Happy
945,2.3,2.8,-0.7941176470588236,-0.6307692307692309,Sad
949,5.7,6.1,0.20588235294117618,0.3846153846153846,Undefined
952,4.2,3.7,-0.23529411764705888,-0.3538461538461538,Undefined
954,5.1,5.5,0.029411764705882026,0.19999999999999996,Undefined
955,3.8,5.6,-0.3529411764705884,0.23076923076923062,Undefined
956,4.5,5.4,-0.1470588235294119,0.1692307692307693,Undefined
957,2.8,4.7,-0.6470588235294119,-0.0461538461538461,Relaxed
958,5.5,5.1,0.1470588235294117,0.07692307692307687,Undefined
959,6.2,6.4,0.3529411764705881,0.4769230769230772,Undefined
960,7.7,7.7,0.7941176470588232,0.8769230769230769,Happy
961,5.6,5.5,0.17647058823529393,0.19999999999999996,Undefined
962,7.4,3.4,0.7058823529411764,-0.44615384615384623,Energetic
964,7.6,7.0,0.7647058823529409,0.6615384615384616,Happy
967,2.8,4.4,-0.6470588235294119,-0.1384615384615384,Relaxed
968,3.8,3.2,-0.3529411764705884,-0.5076923076923077,Calm
970,6.6,6.6,0.47058823529411753,0.5384615384615385,Peaceful
973,6.5,4.6,0.4411764705882353,-0.0769230769230771,Undefined
974,4.1,4.2,-0.26470588235294135,-0.19999999999999996,Undefined
976,6.2,5.9,0.3529411764705881,0.32307692307692326,Undefined
977,7.3,3.5,0.6764705882352937,-0.41538461538461546,Energetic
978,7.7,6.1,0.7941176470588232,0.3846153846153846,Energetic
979,3.1,5.5,-0.5588235294117647,0.19999999999999996,Relaxed
980,5.8,4.3,0.23529411764705843,-0.1692307692307693,Undefined
981,6.7,6.6,0.4999999999999998,0.5384615384615385,Peaceful
983,4.8,6.3,-0.05882352941176483,0.4461538461538459,Undefined
985,3.9,6.1,-0.32352941176470595,0.3846153846153846,Undefined
986,5.8,4.5,0.23529411764705843,-0.10769230769230775,Undefined
987,6.3,3.6,0.38235294117647034,-0.3846153846153846,Undefined
988,5.4,5.9,0.11764705882352944,0.32307692307692326,Undefined
989,6.3,6.4,0.38235294117647034,0.4769230769230772,Undefined
990,6.0,6.1,0.2941176470588236,0.3846153846153846,Undefined
991,3.1,3.5,-0.5588235294117647,-0.41538461538461546,Relaxed
993,4.4,3.8,-0.17647058823529416,-0.32307692307692315,Undefined
994,6.6,5.3,0.47058823529411753,0.1384615384615384,Undefined
995,4.7,2.4,-0.08823529411764708,-0.7538461538461538,Calm
996,6.0,6.7,0.2941176470588236,0.5692307692307692,Peaceful
997,6.4,6.7,0.41176470588235303,0.5692307692307692,Peaceful
999,4.1,5.9,-0.26470588235294135,0.32307692307692326,Undefined
1000,7.2222,5.8889,0.6535882352941174,0.31966153846153844,Energetic
